#SUBMITTED ID	FBID_KEY	NAME	SYMBOL
FBgn0003002	FBgn0003002	odd paired	opa
FBgn0003008	FBgn0003008	orange	or
FBgn0003009	FBgn0003009	orientation disruptor	ord
FBgn0003011	FBgn0003011	ora transientless	ort
FBgn0003015	FBgn0003015	oskar	osk
FBgn0003016	FBgn0003016	outspread	osp
FBgn0003023	FBgn0003023	ovarian tumor	otu
FBgn0003028	FBgn0003028	ovo	ovo
FBgn0003034	FBgn0003034	Sex Peptide	SP
FBgn0003041	FBgn0003041	pebble	pbl
FBgn0003042	FBgn0003042	Polycomb	Pc
FBgn0003044	FBgn0003044	Polycomblike	Pcl
FBgn0003046	FBgn0003046	Pupal cuticle protein	Pcp
FBgn0003048	FBgn0003048	pecanex	pcx
FBgn0003053	FBgn0003053	pebbled	peb
FBgn0003057	FBgn0003057	-	CG10598
FBgn0003060	FBgn0003060	-	CG9757
FBgn0003062	FBgn0003062	Fibrillarin	Fib
FBgn0003065	FBgn0003065	-	CG2150
FBgn0003067	FBgn0003067	Phosphoenolpyruvate carboxykinase 1	Pepck1
FBgn0003068	FBgn0003068	period	per
FBgn0003071	FBgn0003071	Phosphofructokinase	Pfk
FBgn0003074	FBgn0003074	Phosphoglucose isomerase	Pgi
FBgn0003076	FBgn0003076	Phosphoglucose mutase 1	Pgm1
FBgn0003079	FBgn0003079	Raf oncogene	Raf
FBgn0003082	FBgn0003082	photorepair	phr
FBgn0003086	FBgn0003086	Pre-intermoult gene 1	Pig1
FBgn0003087	FBgn0003087	pimples	pim
FBgn0003089	FBgn0003089	pipe	pip
FBgn0003090	FBgn0003090	prickle	pk
FBgn0003091	FBgn0003091	Protein C kinase 53E	Pkc53E
FBgn0003093	FBgn0003093	Protein C kinase 98E	Pkc98E
FBgn0003114	FBgn0003114	plutonium	plu
FBgn0003116	FBgn0003116	prune	pn
FBgn0003117	FBgn0003117	pannier	pnr
FBgn0003118	FBgn0003118	pointed	pnt
FBgn0003124	FBgn0003124	polo	polo
FBgn0003129	FBgn0003129	Pox meso	Poxm
FBgn0003130	FBgn0003130	Pox neuro	Poxn
FBgn0003132	FBgn0003132	Protein phosphatase 1 at 13C	Pp1-13C
FBgn0003134	FBgn0003134	Protein phosphatase 1alpha at 96A	Pp1alpha-96A
FBgn0003137	FBgn0003137	Papilin	Ppn
FBgn0003139	FBgn0003139	Protein phosphatase V	PpV
FBgn0003140	FBgn0003140	Protein phosphatase Y at 55A	PpY-55A
FBgn0003141	FBgn0003141	purple	pr
FBgn0003145	FBgn0003145	paired	prd
FBgn0003149	FBgn0003149	Paramyosin	Prm
FBgn0003159	FBgn0003159	-	CG2841
FBgn0003162	FBgn0003162	Punch	Pu
FBgn0003165	FBgn0003165	pumilio	pum
FBgn0003169	FBgn0003169	punt	put
FBgn0003174	FBgn0003174	pawn	pwn
FBgn0003175	FBgn0003175	plexus	px
FBgn0003187	FBgn0003187	quail	qua
FBgn0003189	FBgn0003189	rudimentary	r
FBgn0003204	FBgn0003204	raspberry	ras
FBgn0003205	FBgn0003205	Ras oncogene at 85D	Ras85D
FBgn0003206	FBgn0003206	Ras oncogene at 64B	Ras64B
FBgn0003209	FBgn0003209	raw	raw
FBgn0003210	FBgn0003210	ruby	rb
FBgn0003218	FBgn0003218	retinal degeneration B	rdgB
FBgn0003227	FBgn0003227	recombination-defective	rec
FBgn0003231	FBgn0003231	refractory to sigma P	ref(2)P
FBgn0003248	FBgn0003248	Rhodopsin 2	Rh2
FBgn0003249	FBgn0003249	Rhodopsin 3	Rh3
FBgn0003250	FBgn0003250	Rhodopsin 4	Rh4
FBgn0003254	FBgn0003254	ribbon	rib
FBgn0003255	FBgn0003255	rickets	rk
FBgn0003256	FBgn0003256	rolled	rl
FBgn0003257	FBgn0003257	rudimentary-like	r-l
FBgn0003261	FBgn0003261	Rm62	Rm62
FBgn0003267	FBgn0003267	rough	ro
FBgn0003268	FBgn0003268	rough deal	rod
FBgn0003270	FBgn0003270	absent MD neurons and olfactory sensilla	amos
FBgn0003274	FBgn0003274	Ribosomal protein LP2	RpLP2
FBgn0003275	FBgn0003275	RNA polymerase II 18kD subunit	RpII18
FBgn0003277	FBgn0003277	RNA polymerase II 215kD subunit	RpII215
FBgn0003278	FBgn0003278	RNA polymerase I 135kD subunit	RpI135
FBgn0003279	FBgn0003279	Ribosomal protein L4	RpL4
FBgn0003285	FBgn0003285	roughest	rst
FBgn0003292	FBgn0003292	rotated abdomen	rt
FBgn0003295	FBgn0003295	roughoid	ru
FBgn0003300	FBgn0003300	runt	run
FBgn0003301	FBgn0003301	rutabaga	rut
FBgn0003302	FBgn0003302	roughex	rux
FBgn0003308	FBgn0003308	rosy	ry
FBgn0003310	FBgn0003310	Star	S
FBgn0003312	FBgn0003312	shadow	sad
FBgn0003313	FBgn0003313	spalt-adjacent	sala
FBgn0003317	FBgn0003317	saxophone	sax
FBgn0003319	FBgn0003319	Stubble	Sb
FBgn0003321	FBgn0003321	small bristles	sbr
FBgn0003326	FBgn0003326	scabrous	sca
FBgn0003330	FBgn0003330	Sex combs extra	Sce
FBgn0003334	FBgn0003334	Sex comb on midleg	Scm
FBgn0003339	FBgn0003339	Sex combs reduced	Scr
FBgn0003345	FBgn0003345	scalloped	sd
FBgn0003346	FBgn0003346	Ran GTPase activating protein	RanGAP
FBgn0003353	FBgn0003353	seizure	sei
FBgn0003356	FBgn0003356	Jonah 99Cii	Jon99Cii
FBgn0003357	FBgn0003357	Jonah 99Ciii	Jon99Ciii
FBgn0003358	FBgn0003358	Jonah 99Ci	Jon99Ci
FBgn0003360	FBgn0003360	stress-sensitive B	sesB
FBgn0003366	FBgn0003366	sevenless	sev
FBgn0003371	FBgn0003371	shaggy	sgg
FBgn0003372	FBgn0003372	Salivary gland secretion 1	Sgs1
FBgn0003373	FBgn0003373	Salivary gland secretion 3	Sgs3
FBgn0003374	FBgn0003374	Salivary gland secretion 4	Sgs4
FBgn0003375	FBgn0003375	Salivary gland secretion 5	Sgs5
FBgn0003377	FBgn0003377	Salivary gland secretion 7	Sgs7
FBgn0003378	FBgn0003378	Salivary gland secretion 8	Sgs8
FBgn0003380	FBgn0003380	Shaker	Sh
FBgn0003382	FBgn0003382	shavenoid	sha
FBgn0003386	FBgn0003386	Shaker cognate w	Shaw
FBgn0003388	FBgn0003388	shade	shd
FBgn0003390	FBgn0003390	shifted	shf
FBgn0003391	FBgn0003391	shotgun	shg
FBgn0003392	FBgn0003392	shibire	shi
FBgn0003396	FBgn0003396	schnurri	shn
FBgn0003401	FBgn0003401	shutdown	shu
FBgn0003410	FBgn0003410	seven in absentia	sina
FBgn0003411	FBgn0003411	sisterless A	sisA
FBgn0003415	FBgn0003415	skuld	skd
FBgn0003416	FBgn0003416	small wing	sl
FBgn0003423	FBgn0003423	sluggish A	slgA
FBgn0003429	FBgn0003429	slowpoke	slo
FBgn0003430	FBgn0003430	sloppy paired 1	slp1
FBgn0003435	FBgn0003435	smooth	sm
FBgn0003444	FBgn0003444	smoothened	smo
FBgn0003447	FBgn0003447	singed	sn
FBgn0003448	FBgn0003448	snail	sna
FBgn0003449	FBgn0003449	sans fille	snf
FBgn0003450	FBgn0003450	snake	snk
FBgn0003459	FBgn0003459	stonewall	stwl
FBgn0003460	FBgn0003460	sine oculis	so
FBgn0003462	FBgn0003462	Superoxide dismutase 1	Sod1
FBgn0003463	FBgn0003463	short gastrulation	sog
FBgn0003464	FBgn0003464	small optic lobes	sol
FBgn0003475	FBgn0003475	spire	spir
FBgn0003479	FBgn0003479	spindle A	spn-A
FBgn0003480	FBgn0003480	spindle B	spn-B
FBgn0003482	FBgn0003482	spindle D	spn-D
FBgn0003483	FBgn0003483	spindle E	spn-E
FBgn0003486	FBgn0003486	spook	spo
FBgn0003495	FBgn0003495	spatzle	spz
FBgn0003499	FBgn0003499	stripe	sr
FBgn0003502	FBgn0003502	Btk family kinase at 29A	Btk29A
FBgn0003507	FBgn0003507	serpent	srp
FBgn0003510	FBgn0003510	Serendipity alpha	Sry-alpha
FBgn0003511	FBgn0003511	Serendipity beta	Sry-beta
FBgn0003512	FBgn0003512	Serendipity delta	Sry-delta
FBgn0003513	FBgn0003513	spineless	ss
FBgn0003514	FBgn0003514	spaghetti squash	sqh
FBgn0003515	FBgn0003515	scarlet	st
FBgn0003517	FBgn0003517	stubarista	sta
FBgn0003520	FBgn0003520	staufen	stau
FBgn0003525	FBgn0003525	string	stg
FBgn0003527	FBgn0003527	stand still	stil
FBgn0003545	FBgn0003545	subito	sub
FBgn0003557	FBgn0003557	Suppressor of deltex	Su(dx)
FBgn0003559	FBgn0003559	suppressor of forked	su(f)
FBgn0003567	FBgn0003567	suppressor of Hairy wing	su(Hw)
FBgn0003575	FBgn0003575	suppressor of sable	su(sable)
FBgn0003598	FBgn0003598	Suppressor of variegation 3-7	Su(var)3-7
FBgn0003607	FBgn0003607	Suppressor of variegation 205	Su(var)205
FBgn0003612	FBgn0003612	Suppressor of variegation 2-10	Su(var)2-10
FBgn0003638	FBgn0003638	suppressor of white-apricot	su(w[a])
FBgn0003651	FBgn0003651	seven up	svp
FBgn0003654	FBgn0003654	short wing	sw
FBgn0003655	FBgn0003655	swallow	swa
FBgn0003656	FBgn0003656	swiss cheese	sws
FBgn0003660	FBgn0003660	Synaptobrevin	Syb
FBgn0003676	FBgn0003676	Chaperonin containing TCP1 subunit 1	CCT1
FBgn0003683	FBgn0003683	terminus	term
FBgn0003687	FBgn0003687	TATA binding protein	Tbp
FBgn0003701	FBgn0003701	three rows	thr
FBgn0003710	FBgn0003710	temperature-induced paralytic E	tipE
FBgn0003714	FBgn0003714	technical knockout	tko
FBgn0003716	FBgn0003716	thickveins	tkv
FBgn0003719	FBgn0003719	tolloid	tld
FBgn0003720	FBgn0003720	tailless	tll
FBgn0003721	FBgn0003721	Tropomyosin 1	Tm1
FBgn0003731	FBgn0003731	Epidermal growth factor receptor	Egfr
FBgn0003733	FBgn0003733	torso	tor
FBgn0003741	FBgn0003741	transformer	tra
FBgn0003742	FBgn0003742	transformer 2	tra2
FBgn0003744	FBgn0003744	tricornered	trc
FBgn0003747	FBgn0003747	Gustatory receptor 5a	Gr5a
FBgn0003748	FBgn0003748	Trehalase	Treh
FBgn0003751	FBgn0003751	trunk	trk
FBgn0003861	FBgn0003861	transient receptor potential	trp
FBgn0003862	FBgn0003862	trithorax	trx
FBgn0003863	FBgn0003863	alphaTrypsin	alphaTry
FBgn0003865	FBgn0003865	twisted gastrulation	tsg
FBgn0003866	FBgn0003866	teashirt	tsh
FBgn0003867	FBgn0003867	torso-like	tsl
FBgn0003870	FBgn0003870	tramtrack	ttk
FBgn0003882	FBgn0003882	tube	tub
FBgn0003884	FBgn0003884	alpha-Tubulin at 84B	alphaTub84B
FBgn0003885	FBgn0003885	alpha-Tubulin at 84D	alphaTub84D
FBgn0003886	FBgn0003886	alpha-Tubulin at 85E	alphaTub85E
FBgn0003888	FBgn0003888	beta-Tubulin at 60D	betaTub60D
FBgn0003889	FBgn0003889	beta-Tubulin at 85D	betaTub85D
FBgn0003890	FBgn0003890	beta-Tubulin at 97EF	betaTub97EF
FBgn0003891	FBgn0003891	tudor	tud
FBgn0003892	FBgn0003892	patched	ptc
FBgn0003896	FBgn0003896	tailup	tup
FBgn0003900	FBgn0003900	twist	twi
FBgn0003916	FBgn0003916	small nuclear RNA U1 at 21D	snRNA:U1:21D
FBgn0003920	FBgn0003920	small nuclear RNA U2 at 14B	snRNA:U2:14B
FBgn0003922	FBgn0003922	small nuclear RNA U2 at 38AB a	snRNA:U2:38ABa
FBgn0003923	FBgn0003923	small nuclear RNA U2 at 38AB b	snRNA:U2:38ABb
FBgn0003926	FBgn0003926	small nuclear RNA U3	snRNA:U3
FBgn0003930	FBgn0003930	small nuclear RNA U4 at 39B	snRNA:U4:39B
FBgn0003931	FBgn0003931	small nuclear RNA U4 at 38AB	snRNA:U4:38AB
FBgn0003933	FBgn0003933	small nuclear RNA U5 at 14B	snRNA:U5:14B
FBgn0003934	FBgn0003934	small nuclear RNA U5 at 23D	snRNA:U5:23D
FBgn0003935	FBgn0003935	small nuclear RNA U5 at 34A	snRNA:U5:34A
FBgn0003936	FBgn0003936	small nuclear RNA U5 at 35D	snRNA:U5:35D
FBgn0003938	FBgn0003938	small nuclear RNA U5 at 63BC	snRNA:U5:63BC
FBgn0003941	FBgn0003941	Ribosomal protein L40	RpL40
FBgn0003942	FBgn0003942	Ribosomal protein S27A	RpS27A
FBgn0003943	FBgn0003943	Ubiquitin-63E	Ubi-p63E
FBgn0003944	FBgn0003944	Ultrabithorax	Ubx
FBgn0003950	FBgn0003950	uncoordinated	unc
FBgn0003961	FBgn0003961	Urate oxidase	Uro
FBgn0003963	FBgn0003963	u-shaped	ush
FBgn0003964	FBgn0003964	ultraspiracle	usp
FBgn0003965	FBgn0003965	vermilion	v
FBgn0003969	FBgn0003969	vacuolar peduncle	vap
FBgn0003975	FBgn0003975	vestigial	vg
FBgn0003977	FBgn0003977	virilizer	vir
FBgn0003978	FBgn0003978	valois	vls
FBgn0003979	FBgn0003979	Vitelline membrane 26Aa	Vm26Aa
FBgn0003980	FBgn0003980	Vitelline membrane 26Ab	Vm26Ab
FBgn0003983	FBgn0003983	Vitelline membrane 34Ca	Vm34Ca
FBgn0003984	FBgn0003984	vein	vn
FBgn0003996	FBgn0003996	white	w
FBgn0003997	FBgn0003997	head involution defective	hid
FBgn0004003	FBgn0004003	windbeutel	wbl
FBgn0004034	FBgn0004034	yellow	y
FBgn0004045	FBgn0004045	Yolk protein 1	Yp1
FBgn0004047	FBgn0004047	Yolk protein 3	Yp3
FBgn0004049	FBgn0004049	yurt	yrt
FBgn0004050	FBgn0004050	zeste	z
FBgn0004052	FBgn0004052	Z600	Z600
FBgn0004053	FBgn0004053	zerknullt	zen
FBgn0004054	FBgn0004054	zerknullt-related	zen2
FBgn0004055	FBgn0004055	unzipped	uzip
FBgn0004057	FBgn0004057	Zwischenferment	Zw
FBgn0004066	FBgn0004066	Proteasome alpha4 subunit	Prosalpha4
FBgn0004087	FBgn0004087	Dihydrofolate reductase	Dhfr
FBgn0004101	FBgn0004101	blistered	bs
FBgn0004102	FBgn0004102	ocelliless	oc
FBgn0004103	FBgn0004103	Protein phosphatase 1 at 87B	Pp1-87B
FBgn0004106	FBgn0004106	Cyclin-dependent kinase 1	Cdk1
FBgn0004107	FBgn0004107	Cyclin-dependent kinase 2	Cdk2
FBgn0004108	FBgn0004108	Neurotactin	Nrt
FBgn0004110	FBgn0004110	tinman	tin
FBgn0004117	FBgn0004117	Tropomyosin 2	Tm2
FBgn0004118	FBgn0004118	nicotinic Acetylcholine Receptor beta2	nAChRbeta2
FBgn0004132	FBgn0004132	boca	boca
FBgn0004133	FBgn0004133	blown fuse	blow
FBgn0004143	FBgn0004143	nullo	nullo
FBgn0004167	FBgn0004167	karst	kst
FBgn0004168	FBgn0004168	5-hydroxytryptamine (serotonin) receptor 1A	5-HT1A
FBgn0004169	FBgn0004169	upheld	up
FBgn0004170	FBgn0004170	scute	sc
FBgn0004171	FBgn0004171	Male-specific RNA 98Cb	Mst98Cb
FBgn0004172	FBgn0004172	Male-specific RNA 84Da	Mst84Da
FBgn0004173	FBgn0004173	Male-specific RNA 84Db	Mst84Db
FBgn0004174	FBgn0004174	Male-specific RNA 84Dc	Mst84Dc
FBgn0004175	FBgn0004175	Male-specific RNA 84Dd	Mst84Dd
FBgn0004177	FBgn0004177	microtubule star	mts
FBgn0004179	FBgn0004179	Cysteine string protein	Csp
FBgn0004181	FBgn0004181	Ejaculatory bulb protein	Ebp
FBgn0004183	FBgn0004183	small nuclear RNA U1 at 82Eb	snRNA:U1:82Eb
FBgn0004185	FBgn0004185	small nuclear RNA U1 at 95C a	snRNA:U1:95Ca
FBgn0004186	FBgn0004186	small nuclear RNA U1 at 95C b	snRNA:U1:95Cb
FBgn0004187	FBgn0004187	small nuclear RNA U1 at 95C c	snRNA:U1:95Cc
FBgn0004188	FBgn0004188	small nuclear RNA U6 at 96A a	snRNA:U6:96Aa
FBgn0004189	FBgn0004189	small nuclear RNA U6 at 96A b	snRNA:U6:96Ab
FBgn0004190	FBgn0004190	small nuclear RNA U6 at 96A c	snRNA:U6:96Ac
FBgn0004191	FBgn0004191	small nuclear RNA U2 at 34AB a	snRNA:U2:34ABa
FBgn0004192	FBgn0004192	small nuclear RNA U2 at 34AB b	snRNA:U2:34ABb
FBgn0004197	FBgn0004197	Serrate	Ser
FBgn0004198	FBgn0004198	cut	ct
FBgn0004227	FBgn0004227	no on or off transient A	nonA
FBgn0004228	FBgn0004228	midgut expression 1	mex1
FBgn0004237	FBgn0004237	Heterogeneous nuclear ribonucleoprotein at 87F	Hrb87F
FBgn0004240	FBgn0004240	Diptericin A	DptA
FBgn0004242	FBgn0004242	Synaptotagmin 1	Syt1
FBgn0004244	FBgn0004244	Resistant to dieldrin	Rdl
FBgn0004359	FBgn0004359	Transcript 48	T48
FBgn0004360	FBgn0004360	Wnt oncogene analog 2	Wnt2
FBgn0004362	FBgn0004362	High mobility group protein D	HmgD
FBgn0004363	FBgn0004363	porin	porin
FBgn0004367	FBgn0004367	meiotic 41	mei-41
FBgn0004368	FBgn0004368	Protein tyrosine phosphatase 4E	Ptp4E
FBgn0004369	FBgn0004369	Protein tyrosine phosphatase 99A	Ptp99A
FBgn0004370	FBgn0004370	Protein tyrosine phosphatase 10D	Ptp10D
FBgn0004372	FBgn0004372	always early	aly
FBgn0004373	FBgn0004373	four wheel drive	fwd
FBgn0004374	FBgn0004374	nebbish	neb
FBgn0004378	FBgn0004378	Kinesin-like protein at 61F	Klp61F
FBgn0004379	FBgn0004379	Kinesin-like protein at 67A	Klp67A
FBgn0004380	FBgn0004380	Kinesin-like protein at 64D	Klp64D
FBgn0004381	FBgn0004381	Kinesin-like protein at 68D	Klp68D
FBgn0004387	FBgn0004387	Kinesin-like protein at 98A	Klp98A
FBgn0004389	FBgn0004389	bottleneck	bnk
FBgn0004390	FBgn0004390	Ras GTPase activating protein 1	RasGAP1
FBgn0004391	FBgn0004391	shattered	shtd
FBgn0004394	FBgn0004394	POU domain protein 2	pdm2
FBgn0004395	FBgn0004395	unkempt	unk
FBgn0004396	FBgn0004396	Cyclic-AMP response element binding protein A	CrebA
FBgn0004397	FBgn0004397	Vinculin	Vinc
FBgn0004400	FBgn0004400	rhino	rhi
FBgn0004401	FBgn0004401	Protein on ecdysone puffs	Pep
FBgn0004403	FBgn0004403	Ribosomal protein S14a	RpS14a
FBgn0004404	FBgn0004404	Ribosomal protein S14b	RpS14b
FBgn0004406	FBgn0004406	DNA polymerase gamma subunit 1	PolG1
FBgn0004407	FBgn0004407	DNA polymerase gamma subunit 2	PolG2
FBgn0004414	FBgn0004414	male-specific opa containing gene	msopa
FBgn0004419	FBgn0004419	maternal expression at 31B	me31B
FBgn0004425	FBgn0004425	Lysozyme B	LysB
FBgn0004426	FBgn0004426	Lysozyme C	LysC
FBgn0004428	FBgn0004428	Lysozyme E	LysE
FBgn0004429	FBgn0004429	Lysozyme P	LysP
FBgn0004430	FBgn0004430	Lysozyme S	LysS
FBgn0004431	FBgn0004431	Lysozyme X	LysX
FBgn0004432	FBgn0004432	Cyclophilin 1	Cyp1
FBgn0004435	FBgn0004435	G protein alpha q subunit	Galphaq
FBgn0004436	FBgn0004436	Ubiquitin conjugating enzyme 6	Ubc6
FBgn0004449	FBgn0004449	Tenascin major	Ten-m
FBgn0004456	FBgn0004456	multiple edematous wings	mew
FBgn0004463	FBgn0004463	RNA polymerase III 128kD subunit	RpIII128
FBgn0004465	FBgn0004465	Suppressor of ref(2)P sterility	Su(P)
FBgn0004507	FBgn0004507	Glycogen phosphorylase	GlyP
FBgn0004509	FBgn0004509	Furin 1	Fur1
FBgn0004510	FBgn0004510	Ets at 97D	Ets97D
FBgn0004511	FBgn0004511	dusky	dy
FBgn0004512	FBgn0004512	Multi drug resistance 49	Mdr49
FBgn0004513	FBgn0004513	Multi drug resistance 65	Mdr65
FBgn0004514	FBgn0004514	Octopamine-Tyramine receptor	Oct-TyrR
FBgn0004516	FBgn0004516	Glutamic acid decarboxylase 1	Gad1
FBgn0004552	FBgn0004552	Adipokinetic hormone	Akh
FBgn0004554	FBgn0004554	Ecdysone-dependent gene 91	Edg91
FBgn0004556	FBgn0004556	Dead box protein 73D	Dbp73D
FBgn0004567	FBgn0004567	sloppy paired 2	slp2
FBgn0004569	FBgn0004569	argos	aos
FBgn0004573	FBgn0004573	5-hydroxytryptamine (serotonin) receptor 7	5-HT7
FBgn0004574	FBgn0004574	Ras opposite	Rop
FBgn0004575	FBgn0004575	Synapsin	Syn
FBgn0004577	FBgn0004577	Peroxidase	Pxd
FBgn0004580	FBgn0004580	Calbindin 53E	Cbp53E
FBgn0004581	FBgn0004581	benign gonial cell neoplasm	bgcn
FBgn0004583	FBgn0004583	expanded	ex
FBgn0004584	FBgn0004584	Recombination repair protein 1	Rrp1
FBgn0004587	FBgn0004587	B52	B52
FBgn0004588	FBgn0004588	Ecdysone-induced gene 71Ea	Eig71Ea
FBgn0004589	FBgn0004589	Ecdysone-induced gene 71Eb	Eig71Eb
FBgn0004590	FBgn0004590	Ecdysone-induced gene 71Ec	Eig71Ec
FBgn0004591	FBgn0004591	Ecdysone-induced gene 71Ed	Eig71Ed
FBgn0004592	FBgn0004592	Ecdysone-induced gene 71Ee	Eig71Ee
FBgn0004593	FBgn0004593	Ecdysone-induced gene 71Ef	Eig71Ef
FBgn0004594	FBgn0004594	Ecdysone-induced gene 71Eg	Eig71Eg
FBgn0004595	FBgn0004595	prospero	pros
FBgn0004597	FBgn0004597	Cyclin C	CycC
FBgn0004598	FBgn0004598	Furin 2	Fur2
FBgn0004606	FBgn0004606	Zn finger homeodomain 1	zfh1
FBgn0004607	FBgn0004607	Zn finger homeodomain 2	zfh2
FBgn0004611	FBgn0004611	Phospholipase C at 21C	Plc21C
FBgn0004618	FBgn0004618	glass	gl
FBgn0004619	FBgn0004619	Glutamate receptor IA	GluRIA
FBgn0004620	FBgn0004620	Glutamate receptor IIA	GluRIIA
FBgn0004622	FBgn0004622	Tachykinin-like receptor at 99D	TkR99D
FBgn0004623	FBgn0004623	G protein beta-subunit 76C	Gbeta76C
FBgn0004629	FBgn0004629	Cystatin-like	Cys
FBgn0004635	FBgn0004635	rhomboid	rho
FBgn0004636	FBgn0004636	Rap1 GTPase	Rap1
FBgn0004638	FBgn0004638	downstream of receptor kinase	drk
FBgn0004643	FBgn0004643	Zeste-white 10	Zw10
FBgn0004644	FBgn0004644	hedgehog	hh
FBgn0004646	FBgn0004646	optic ganglion reduced	ogre
FBgn0004647	FBgn0004647	Notch	N
FBgn0004648	FBgn0004648	silver	svr
FBgn0004649	FBgn0004649	yolkless	yl
FBgn0004650	FBgn0004650	female sterile (1) Nasrat	fs(1)N
FBgn0004652	FBgn0004652	fruitless	fru
FBgn0004654	FBgn0004654	Phosphogluconate dehydrogenase	Pgd
FBgn0004655	FBgn0004655	wings apart-like	wapl
FBgn0004656	FBgn0004656	female sterile (1) homeotic	fs(1)h
FBgn0004657	FBgn0004657	myospheroid	mys
FBgn0004666	FBgn0004666	single-minded	sim
FBgn0004687	FBgn0004687	Myosin light chain cytoplasmic	Mlc-c
FBgn0004698	FBgn0004698	Xeroderma pigmentosum, complementation group C	Xpc
FBgn0004777	FBgn0004777	Ccp84Ag	Ccp84Ag
FBgn0004778	FBgn0004778	Ccp84Af	Ccp84Af
FBgn0004779	FBgn0004779	Ccp84Ae	Ccp84Ae
FBgn0004780	FBgn0004780	Ccp84Ad	Ccp84Ad
FBgn0004781	FBgn0004781	Ccp84Ac	Ccp84Ac
FBgn0004782	FBgn0004782	Ccp84Ab	Ccp84Ab
FBgn0004783	FBgn0004783	Ccp84Aa	Ccp84Aa
FBgn0004784	FBgn0004784	inactivation no afterpotential C	inaC
FBgn0004795	FBgn0004795	retained	retn
FBgn0004797	FBgn0004797	midway	mdy
FBgn0004811	FBgn0004811	female sterile (2) ltoPP43	fs(2)ltoPP43
FBgn0004828	FBgn0004828	Histone H3.3B	His3.3B
FBgn0004832	FBgn0004832	Xeroderma pigmentosum group A-like	Xpac
FBgn0004837	FBgn0004837	Suppressor of Hairless	Su(H)
FBgn0004838	FBgn0004838	Heterogeneous nuclear ribonucleoprotein at 27C	Hrb27C
FBgn0004839	FBgn0004839	off-track	otk
FBgn0004841	FBgn0004841	Tachykinin-like receptor at 86C	TkR86C
FBgn0004842	FBgn0004842	RYamide receptor	RYa-R
FBgn0004852	FBgn0004852	Adenylyl cyclase 76E	Ac76E
FBgn0004854	FBgn0004854	BarH2	B-H2
FBgn0004855	FBgn0004855	RNA polymerase II 15kD subunit	RpII15
FBgn0004856	FBgn0004856	Bx42	Bx42
FBgn0004858	FBgn0004858	elbow B	elB
FBgn0004859	FBgn0004859	cubitus interruptus	ci
FBgn0004860	FBgn0004860	polyhomeotic distal	ph-d
FBgn0004861	FBgn0004861	polyhomeotic proximal	ph-p
FBgn0004862	FBgn0004862	bagpipe	bap
FBgn0004863	FBgn0004863	C15	C15
FBgn0004864	FBgn0004864	hopscotch	hop
FBgn0004865	FBgn0004865	Ecdysone-induced protein 78C	Eip78C
FBgn0004867	FBgn0004867	Ribosomal protein S2	RpS2
FBgn0004868	FBgn0004868	GDP dissociation inhibitor	Gdi
FBgn0004870	FBgn0004870	bric a brac 1	bab1
FBgn0004872	FBgn0004872	P-element induced wimpy testis	piwi
FBgn0004875	FBgn0004875	encore	enc
FBgn0004876	FBgn0004876	center divider	cdi
FBgn0004878	FBgn0004878	castor	cas
FBgn0004880	FBgn0004880	scratch	scrt
FBgn0004882	FBgn0004882	oo18 RNA-binding protein	orb
FBgn0004885	FBgn0004885	tolkin	tok
FBgn0004888	FBgn0004888	Succinyl-coenzyme A synthetase alpha subunit 1	Scsalpha1
FBgn0004889	FBgn0004889	twins	tws
FBgn0004892	FBgn0004892	sister of odd and bowl	sob
FBgn0004893	FBgn0004893	brother of odd with entrails limited	bowl
FBgn0004895	FBgn0004895	Forkhead box L1	FoxL1
FBgn0004896	FBgn0004896	forkhead domain 59A	fd59A
FBgn0004897	FBgn0004897	forkhead domain 96Ca	fd96Ca
FBgn0004898	FBgn0004898	forkhead domain 96Cb	fd96Cb
FBgn0004901	FBgn0004901	Phosphoribosylamidotransferase	Prat
FBgn0004903	FBgn0004903	Ribonuclear protein at 97D	Rb97D
FBgn0004907	FBgn0004907	14-3-3zeta	14-3-3zeta
FBgn0004908	FBgn0004908	ADP ribosylation factor-like 2	Arl2
FBgn0004910	FBgn0004910	Ecdysone-induced protein 63F 1	Eip63F-1
FBgn0004911	FBgn0004911	antisense RNA:Ecdysone-induced gene 63F 2	asRNA:Eig63F-2
FBgn0004913	FBgn0004913	Germ line transcription factor 1	Gnf1
FBgn0004914	FBgn0004914	Hepatocyte nuclear factor 4	Hnf4
FBgn0004915	FBgn0004915	Transcription factor IIB	TfIIB
FBgn0004919	FBgn0004919	goliath	gol
FBgn0004921	FBgn0004921	G protein gamma 1	Ggamma1
FBgn0004924	FBgn0004924	Topoisomerase 1	Top1
FBgn0004926	FBgn0004926	eukaryotic translation initiation factor 2 subunit beta	eIF2beta
FBgn0004956	FBgn0004956	unpaired 1	upd1
FBgn0004957	FBgn0004957	porcupine	por
FBgn0004959	FBgn0004959	phantom	phm
FBgn0005198	FBgn0005198	gigas	gig
FBgn0005278	FBgn0005278	S-adenosylmethionine Synthetase	Sam-S
FBgn0005322	FBgn0005322	no mitochondrial derivative	nmd
FBgn0005355	FBgn0005355	Suppressor of fused	Su(fu)
FBgn0005386	FBgn0005386	absent, small, or homeotic discs 1	ash1
FBgn0005390	FBgn0005390	female sterile (1) M3	fs(1)M3
